"Timestamp","Top Entry (Choice 1)","Add color around your ""Choice 1"".  Why is it important?  Should it be a new, top-level entry or folded into another larger vulnerability as a concept.  Any additional thoughts are welcome","Top Entry (Choice 2)","Add color around your ""Choice 2"".  Why is it important?  Should it be a new, top-level entry or folded into another larger vulnerability as a concept.  Any additional thoughts are welcome","Top Entry (Choice 3)","Add color around your ""Choice 3"".  Why is it important?  Should it be a new, top-level entry or folded into another larger vulnerability as a concept.  Any additional thoughts are welcome","Top Entry (Choice 4)","Add color around your ""Choice 4"".  Why is it important?  Should it be a new, top-level entry or folded into another larger vulnerability as a concept.  Any additional thoughts are welcome","Top Entry (Choice 5)","Add color around your ""Choice 5"".  Why is it important?  Should it be a new, top-level entry or folded into another larger vulnerability as a concept.  Any additional thoughts are welcome","Bottom Choice (Exclude From List)","Add color around your Bottom Choice.  Why is it not appropriate for our list?  Is it wrong?  Is it off-topic? Any additional thoughts are welcome."
"2024/06/29 2:53:11 PM MDT","SupplyChainVulnerabilities","3rd-party models and data -- this is bigger than pickle file vulns, since the weights of open source or third-party models cannot be provably assured","PromptInjection","Indirect Prompt Injection is far and away more of a concern than direct prompt injection; I would split this into two distinct categories that have to do with attacker access, etc.","InsecureInputHandling","Related to Indirect Prompt Injection and also vulnerabilities in Agentic System, recommend this as the base vulnerability that can incorporate the problems with insecure data being ingested by an LLM","InsecureDesign","This is core to app security, and being brushed over in AI Applications.","AgentAutonomyEscalation","I don't view this as ""the machines have taken over"", but about lack of control in automation.","VoiceModelMisuse","Can be subsumed more generally by social engineering or phishing campaigns"
"2024/06/29 10:41:29 PM MDT","InsecureDesign","","InsecureInputHandling","","AdversarialAIRedTeamingCyberOps","","DeepfakeThreat","","PromptInjection","","",""
"2024/06/29 10:54:17 PM MDT","","","","","","","","","","","",""
"2024/06/30 12:15:36 AM MDT","InsecureDesign","The base to any attack or misuse","DevelopingInsecureSourceCode","a complete new attack vector that is not covered","PromptInjection","still a big issue under some circumstances ","SensitiveInformationDisclosure","Biggest impact at the moment in terms of fines and money","SupplyChainVulnerabilities","Not unique to LLM but seems like a serious inflection point. fast adoption and bad practices cause a lot of danger","BackdoorAttacks","Not unique to LLMs"
"2024/06/30 5:26:45 AM MDT","VulnerableAutonomousAgents","The level of potential risks and harm can be tremendous if the autonomous agents are equipped with strong capabilities and are exploited.","AdversarialAIRedTeamingCyberOps","Fundamentally dangerous because the damage can be far more widespread and many magnitudes more significant than traditional cybersecurity exploits.","DeepfakeThreat","It's incredibly dangerous to live in a world where we can't tell the truth from the falsehoods. Deepfake is a step towards that world.","MultimodalInjections","A fundamental attack vector that LLMs and MLLMs are fundamentally weak against. I'd consider it a superset of all the other injections mentioned in the list.","Unwanted-AI-Actions.md","This touches on alignment in an interesting fashion: alignment in terms of what organizations want their LLM apps to do (and not do). I believe it's fundamentally important and practical because unalignment can lead to legal issues, brand damage, privacy violations, etc.","EmbeddingInversion","Personally felt like it was very specific and not sure how the exploit could happen in common scenarios."
"2024/06/30 7:58:41 AM MDT","DangerousHallucinations","","DeepfakeThreat","","AdversarialAIRedTeamingCyberOps","","SupplyChainVulnerabilities","","PrivacyViolation","","",""
"2024/06/30 9:00:34 AM MDT","AdversarialInputs","At least half of the top 10 should be dedicated to protecting the actual behaviour of models - those things that are uniquely AI security and require non-traditional controls.","BackdoorAttacks","At least half of the top 10 should be dedicated to protecting the actual behaviour of models - those things that are uniquely AI security and require non-traditional controls.","ModelInversion","At least half of the top 10 should be dedicated to protecting the actual behaviour of models - those things that are uniquely AI security and require non-traditional controls.","PromptInjection","At least half of the top 10 should be dedicated to protecting the actual behaviour of models - those things that are uniquely AI security and require non-traditional controls.","ResourceExhaustion","At least half of the top 10 should be dedicated to protecting the actual behaviour of models - those things that are uniquely AI security and require non-traditional controls.","DeepfakeThreat","This is not protecting the behaviour of models."
"2024/06/30 10:18:18 AM MDT","AdversarialAIRedTeamingCyberOps","This entry addresses the strategic exploitation of AI in cyber offensives, highlighting its role in misinformation and cyber warfare. Its relevance to national security and evolving cybercrime tactics justifies a standalone category.","DangerousHallucinations","The propensity of LLMs to produce misleading or false outputs can critically undermine trust, especially in sectors like healthcare and finance. This deserves its own category due to its potential to disrupt critical decision-making processes.","Unwanted-AI-Actions.md","Focuses on the repercussions of AI systems executing unintended actions, which can lead to significant legal and reputational consequences. Given the complexity of these issues, it merits a distinct category to address configuration and validation lapses.","ModelInversion","Focuses on the threat of reconstructing training data from models, posing significant privacy risks. This is crucial for privacy considerations and could be categorized under ""Sensitive Information Disclosure.""","VulnerableAutonomousAgents","Highlights the susceptibility of autonomous agents to adversarial manipulation, which can result in cascading system failures. Its complexity and potential impact necessitate a dedicated category.","VoiceModelMisuse","While significant, it could be covered under broader categories like ""Adversarial Inputs."""
"2024/06/30 11:20:46 AM MDT","PromptInjection","When organizations creates their own LLM based applications, and prompt injection will allow an attacker to bypass their logic / extract sensitive data and more.","SupplyChainVulnerabilities","Many attackers uploading already many malicious models and the open source in the LLM ecosystem is still not mature.
I think it is very important users will be aware for this attacking vector and how to avoid it. ","DangerousHallucinations","Hallucinations are one of the biggest problem today in LLMs.
We have seen many examples of users that used hallucinated output of the models and the consequences.
In addition hallucinated packages are putting many developers at risk. ","InsecureDesign","Designing an insecure architecture with an LLM in it could lead to really harmful consequences. if an LLM agent is running in the wrong place it might put all the environment at risk, as it could allow attackers initial access / lateral movement / code execution in sensitive era an more. ","VulnerableAutonomousAgents","vulnerable autonomous agent could allow code execution, bypassing many restrictions and allow the attacker to get access to the server its runs on / modify data / stealing data and more. ","InsecureInputHandling","IMHO this topic is a classic traditional application issue.
It talks about secure transmission of prompts (HTTPS?) secure storage (disk encryption) and more. and input validation is kind of part of prompt injection topic part."
"2024/06/30 11:53:15 AM MDT","DangerousHallucinations","I would rename this as ""Dangerous Lies"" or ""Dangerous Bullshit"" (https://link.springer.com/article/10.1007/s10676-024-09775-5), but I think the possible risks here are extremely underrated, in that many companies tend to say things like ""oh people can report this"" or ""it's not THAT bad"", but it's only a matter of time before we start seeing serious breaches or danger to humans from these things. The sooner we acknowledge it, the better. This could probably be its own Top Ten list, if I'm honest, folding in many of the other sub categories here, from Voice Model Abuse to Deepfakes to bad input data etc etc etc. ","UnrestrictedResourceConsumption","Unrestricted resource consumption has both virtual and physical world consequences, with poorly maintained and badly misunderstood systems using and abusing energy far beyond our current grid's capacity, worsening living conditions and doing irreparable damage to the environment.","AdversarialInputs","","UIAccessControlManipulation","","Overreliancerewrite","","SupplyChainVulnerabilities","I don't think this is specifically scoped to LLMs, and the same advice provided in other OWASP documentation - and other candidates on this list - will help mitigate it for AI in particular."
"2024/06/30 12:15:42 PM MDT","InsecureInputHandling","","SystemPromptLeakage","","AdversarialAIRedTeamingCyberOps","","BypassingSystemInstructionsUsingSystemPromptLeakage","","DevelopingInsecureSourceCode","","AIAssistedSocialEngineering",""
"2024/06/30 12:17:18 PM MDT","BackdoorAttacks","This is the most imminent threat to any AI model IMO. With the ease of manipulating huggingface, poisoning models, the rising adoption of OS models and the difficulties in detecting backdoors. This is the biggest risk.","MultimodalInjections","Far more dangerous that PI, it will not go through “human eye”","MultimodelManipulation","Far more dangerous that PI, it will not go through “human eye”","DangerousHallucinations","","AdversarialInputs","","Overreliancerewrite",""
"2024/06/30 2:26:46 PM MDT","SystemPromptLeakage","This can be combined with 
AdversarialAIRedTeamingCyberOps
BypassingSystemInstructionsUsingSystemPromptLeakage
SupplyChainVulnerabilities

In the future, breach data will be used to for enumeration and offensive security ops. Adversaries will be able to query what security controls an organization has in place. They'll be able to learn how contractors are connected and interact with a target company. This could also be done by adding the breached data of a company's partner to understand how they communicated with their partner company, the real target. 

If the breached data includes security logs or reports of audits, past investigations, or even daily notable closures, they could use a GenAI to give them the weaknesses based on those reports. This could give any adversary the tools and knowledge to drastically up their game.","AIAssistedSocialEngineering","This one can be combined with:
PrivacyViolation
SensitiveInformationDisclosure
SupplyChainVulnerabilities
SystemPromptLeakage
UnauthorizedAccessandEntitlementViolations
VoiceModelMisuse - (Due to leaked recording data from a breach)

This is similar to the breach data at #1. But instead of conducting Threat Actor operations, it would be social engineering. With breached data I now have employee information of different departments. I have the necessary customer information to give as responses to any past employee that they may interact with at the target/victim company.  The Threat Actor would also have any past conversations they may have had from saved transcripts to spin a story. All of this can be read off by simple prompts while live, or prepped ahead of time.","InsecureDesign","* This one could be considered PromptInjection as well, but it's the Insecure Design that leads to bad Prompt Injections. 

This one can be combined with:
AdversarialInputs
BackdoorAttacks
BypassingSystemInstructionsUsingSystemPromptLeakage
PrivacyViolation
Overreliancerewrite

Although this may not seem like the most exciting choice, it will continue to become one of the biggest problems. 

1) To prevent disclosure of proprietary information, patient or financial leakages, etc.. Companies will move to in-house GenAI models. The issue is the security controls that will be placed in those models. Will companies be able to code the proper controls to ensure data segmentation within their networks? Will they be able to have proper Authentication & Authorization for the models? Given their history of controlling a database or even simply an API, I bet this will be one of the most difficult DLP issues in the near future.

2) Because GenAI usage is generally used for LLMs, I see this being an issue because filtering the logical presentation of a language is nearly impossible. Traditional SQL/XSS/ etc... type filtering of phrases or words within prompts will not be good enough given the prompts can be stated in an infinite number of ways. 

As an analogy, To grasp the number of ways a prompt could be stated and used would be like envisioning all the different stories that have been told in novels. There are many ways to build an argument or mislead a human being let alone a GenAI model.

3) Prompt injections are very easy to do and take no technical knowledge. It only requires the ability to build a good argument or ask a tricky question. ","DevelopingInsecureSourceCode","My response is slightly different than the given description of this entry choice, however, I didn't see a better fit among the choices.

This one can be combined with:
DangerousHallucinations
ImproperErrorHandling
InsecureInputHandling
Overreliancerewrite

This is an enormous issue because many coders, beginner and advance alike, are using GenAI for help with their coding. The problem is that most great coding makes up a very small percentage of the coding population. There is much more bad code than good code because it takes years of experience and often large coordinated teams. Even then bugs are introduced in the code. The issue is that GenAI models work on a statistical basis. The code used is the code that is ""used on average"" and that code is generally no the ideal code base.

","Overreliancerewrite","Artificial Neural Networks by design need a certain amount of error in their responses otherwise the models can not learn. In ANN terminology we would call that an over-fit model. Therefore, all good models will be wrong at times. 

On the other side of the coin is a model that doesn't fit the data well at all. This could happen for several reasons. 
1) the datasets aren't good enough. 
2) The wrong models are being used. 
3) The models are being misused or poorly designed. 
4) the datasets no longer represent the system they were taken from. (i.e. lets say we had datasets of clothing styles, but the dataset used to train the model was from the 80s.)

I'm not sure this is a security issue for OWASP, but it's going to be a major problem. Even now LLMs will/can give drastically different answers in response to the same question ask to different models.","DangerousHallucinations","Hallucinations are merely a feature of ANNs. It's a the Best Fit Model issue."
"2024/06/30 5:51:11 PM MDT","PromptInjection","","ResourceExhaustion","","UnauthorizedAccessandEntitlementViolations","","AdversarialInputs","","BypassingSystemInstructionsUsingSystemPromptLeakage","","DeepfakeThreat",""
"2024/06/30 7:13:52 PM MDT","DeepfakeThreat","Deep Fakes represent large threats to how information is shared. Easily spotting them is going to be key. ","SupplyChainVulnerabilities","To topple a society, target the information and the supplies to get counter information ","DangerousHallucinations","Sounds heavy","ImproperErrorHandling","Know your errors and how to handle them","InsecureDesign","Become a better Borg by knowing what and where to improve.","VoiceModelMisuse","Redundant as a deep fake…maybe…"
"2024/06/30 11:15:40 PM MDT","ModelInversion","People use all kinds of data to train their models, including data that doesn't fit their values, or may be copyrights, or data that they don't know about. This poses risks to reputation, legal risks, threatens third party privacy, compromises model reliability, and so on. The risk is pervasive and has multiple potential impacts.","PromptInjection","Many of the other attacks require successful prompt injection. Text prompt injection is relevant to more models than multimodal prompt injection. This is the vuln that needs to be there to get a foothold. It's core for so many other vulns that it has to have a high ranking.","SensitiveInformationDisclosure","Classic, well-understood risk with many real (i.e. already demonstrated) impacts.","SupplyChainVulnerabilities","The LLM supply chain is weak, exacerbated by the rush to research and deploy. Exploits in the wild often attack this. It doesn't get enough attention, it is pervasive, but is also addressable.","UIAccessControlManipulation","Personal data exfiltration from LLM interaction is still a shocking concept to many people - even security professionals expect some privacy here. So we should be careful to make sure UIs are tight and don't leak.","SystemPromptLeakage","It's unreasonable to expect system prompts to be secure, and it's unclear how to ever mitigate for this."
